100 [6, 1, 6, 15, 2, 2, 4, 45, 1, 2, 2, 19, 3, 1, 4, 37, 3, 59, 1, 28, 2, 2, 19, 2, 19, 1, 6, 3, 3, 2, 2, 6, 3, 15, 2, 5, 5, 2, 6, 18, 4, 2, 9, 4, 1, 2, 3, 3, 7, 55, 3, 1, 6, 2, 1, 34, 5, 91, 4, 5, 4, 19, 2, 9, 44, 5, 4, 5, 1, 9, 63, 2, 9, 18, 11, 3, 52, 6, 3, 5, 2, 2, 23, 3, 1, 2, 8, 7, 1, 18, 2, 3, 1, 6, 1, 2, 1, 8, 7, 25, 5, 2, 3, 2, 63, 24, 2, 3, 3, 44, 1, 3, 5, 10, 3, 6, 1, 1, 10, 9, 4, 2, 5, 20, 4, 4, 5, 1, 3, 7, 84, 4, 4, 1, 2, 2, 2, 2, 6, 2, 13, 3, 22, 41, 17, 3, 2, 33, 2, 1, 3, 6, 42, 4, 1, 5, 14, 20, 9, 48, 9, 1, 8, 32, 3, 47, 4, 2, 65, 1, 3, 8, 4, 5, 1, 68, 1, 1, 3, 77, 3, 17, 24, 6, 2, 2, 2, 2, 3, 21, 2, 2, 2, 6, 3, 17, 5, 31, 1, 5, 3, 1, 1, 1, 6, 2, 6, 11, 1, 1, 4, 3, 3, 2, 2, 2, 4, 2, 4, 4, 60, 19, 2, 7, 9, 4, 89, 4, 13, 3, 4, 5, 6, 4, 9, 3, 1, 2, 34, 10, 3, 4, 2, 2, 7, 1, 1, 8, 2, 8, 2, 71, 4, 1, 3, 10, 7, 1, 3, 19, 3, 1, 2, 2, 7, 4, 12, 2, 1, 1, 1, 1, 4, 2, 12, 12, 12, 2, 2, 5, 1, 2, 36, 17, 4, 1, 31, 7, 1, 1, 39, 16, 4, 5, 10, 26, 2, 3, 1, 65, 1, 1, 30, 10, 3, 6, 5, 3, 2, 5, 5, 6, 5, 7, 3, 4, 97, 3, 100, 5, 1, 82, 4, 2, 5, 1, 4, 3, 6, 1, 2, 1, 12, 3, 3, 3, 12, 3, 5, 2, 2, 3, 3, 1, 6, 2, 2, 2, 13, 3, 1, 8, 2, 1, 1, 3, 4, 82, 9, 2, 2, 1, 1, 1, 4, 2, 1, 1, 3, 82, 14, 1, 38, 3, 5, 2, 2, 38, 16, 2, 3, 4, 3, 6, 2, 3, 3, 1, 10, 2, 2, 9, 1, 58, 2, 5, 6, 2, 1, 1, 3, 2, 1, 95, 13, 2, 8, 2, 1, 3, 5, 3, 7, 1, 1, 3, 75, 1, 6, 1, 3, 1, 20, 3, 2, 6, 2, 1, 1, 2, 6, 16, 2, 1, 5, 7, 1, 1, 78, 5, 3, 3, 9, 5, 2, 2, 4, 2, 2, 3, 1, 3, 3, 1, 2, 7, 3, 9, 13, 2, 51, 2, 3, 2, 16, 2, 3, 2, 25, 2, 2, 3, 9, 2, 1, 38, 3, 18, 1, 4, 11, 37, 58, 1, 4, 6, 4, 2, 3, 3, 2, 6, 3, 1, 1, 3, 6, 4, 2, 4]
200 [1, 8, 2, 1, 5, 1, 2, 26, 7, 11, 1, 3, 1, 3, 2, 12, 138, 5, 3, 1, 3, 1, 1, 13, 3, 2, 3, 2, 14, 92, 1, 1, 3, 4, 3, 9, 2, 4, 3, 147, 2, 5, 7, 4, 1, 106, 2, 196, 3, 13, 9, 4, 4, 2, 3, 2, 6, 4, 2, 1, 3, 2, 2, 8, 2, 25, 47, 7, 1, 2, 11, 10, 8, 3, 1, 38, 2, 1, 11, 1, 45, 2, 3, 2, 2, 3, 2, 29, 4, 14, 8, 159, 6, 1, 3, 1, 2, 24, 6, 2, 59, 15, 3, 2, 3, 1, 3, 47, 1, 1, 108, 4, 112, 3, 4, 2, 1, 5, 1, 1, 1, 5, 1, 2, 4, 4, 2, 5, 4, 91, 3, 5, 2, 4, 3, 5, 3, 4, 2, 2, 4, 2, 4, 1, 4, 14, 12, 82, 127, 5, 9, 5, 2, 6, 5, 1, 4, 2, 2, 8, 184, 8, 5, 2, 3, 6, 6, 3, 1, 4, 3, 1, 1, 49, 3, 19, 4, 9, 4, 1, 4, 2, 1, 9, 1, 3, 1, 3, 1, 1, 4, 41, 3, 2, 2, 10, 10, 3, 2, 7, 3, 2, 6, 1, 1, 14, 12, 2, 3, 2, 2, 2, 50, 7, 2, 143, 14, 3, 1, 6, 1, 31, 5, 3, 103, 2, 91, 25, 102, 82, 2, 7, 3, 5, 1, 5, 10, 51, 3, 3, 4, 6, 1, 9, 1, 1, 1, 4, 4, 12, 3, 7, 9, 2, 3, 7, 16, 37, 5, 4, 16, 9, 1, 2, 6, 6, 6, 19, 2, 2, 7, 6, 1, 10, 3, 8, 152, 3, 3, 1, 49, 1, 55, 5, 4, 3, 1, 2, 4, 4, 1, 14, 44, 2, 4, 8, 3, 1, 9, 177, 146, 10, 2, 5, 1, 4, 71, 2, 1, 2, 8, 3, 3, 3, 1, 8, 3, 7, 4, 3, 1, 7, 57, 1, 6, 2, 6, 11, 23, 7, 32, 7, 2, 17, 59, 6, 6, 5, 3, 6, 2, 1, 1, 3, 7, 3, 5, 7, 3, 9, 72, 3, 2, 3, 4, 5, 35, 1, 1, 3, 4, 6, 10, 5, 2, 4, 57, 5, 6, 109, 1, 84, 29, 3, 6, 16, 3, 1, 2, 3, 7, 8, 31, 16, 1, 4, 1, 1, 10, 58, 11, 14, 80, 1, 9, 2, 7, 6, 3, 3, 2, 2, 5, 1, 99, 26, 15, 4, 3, 3, 1, 1, 3, 4, 1, 14, 2, 145, 53, 2, 5, 1, 2, 60, 7, 4, 69, 1, 1, 4, 1, 6, 3, 3, 79, 4, 1, 3, 3, 3, 1, 5, 1, 1, 3, 166, 29, 9, 3, 14, 18, 80, 6, 25, 1, 13, 1, 1, 3, 2, 4, 49, 1, 62, 125, 2, 5, 4, 1, 2, 61, 1, 2, 1, 3, 2, 121, 4, 2, 8, 121, 75, 3, 96, 5, 1, 3, 3, 3, 1, 3, 1, 6, 6, 9, 3, 2, 81, 1, 4]
300 [2, 2, 5, 1, 16, 3, 128, 2, 4, 99, 3, 1, 3, 2, 197, 9, 9, 14, 8, 1, 4, 18, 2, 9, 207, 50, 3, 3, 5, 3, 12, 52, 2, 1, 3, 16, 37, 4, 3, 10, 2, 2, 2, 3, 4, 2, 8, 4, 3, 23, 2, 2, 9, 14, 2, 2, 4, 3, 5, 2, 1, 11, 61, 1, 13, 3, 3, 11, 1, 2, 2, 2, 32, 2, 2, 2, 8, 1, 136, 6, 3, 3, 263, 15, 15, 17, 2, 3, 3, 38, 1, 10, 96, 1, 4, 43, 56, 4, 275, 3, 3, 3, 4, 2, 18, 3, 7, 5, 1, 8, 4, 2, 3, 20, 11, 2, 143, 1, 2, 1, 16, 56, 8, 7, 1, 11, 2, 5, 2, 2, 18, 3, 3, 2, 1, 4, 28, 1, 14, 12, 4, 25, 42, 3, 54, 60, 2, 7, 99, 4, 3, 2, 2, 5, 6, 4, 3, 1, 1, 4, 3, 6, 5, 13, 117, 11, 7, 2, 1, 18, 160, 3, 9, 3, 2, 1, 16, 2, 2, 4, 3, 1, 33, 3, 2, 179, 6, 40, 130, 3, 12, 69, 126, 3, 3, 11, 2, 3, 2, 1, 36, 3, 15, 3, 1, 17, 3, 2, 3, 3, 2, 19, 1, 3, 5, 2, 5, 5, 10, 3, 3, 5, 4, 1, 1, 1, 5, 2, 43, 6, 41, 5, 4, 1, 3, 249, 2, 3, 2, 11, 54, 2, 5, 30, 3, 8, 11, 2, 3, 2, 2, 24, 85, 3, 5, 127, 33, 3, 2, 4, 3, 1, 2, 2, 3, 1, 6, 1, 19, 1, 1, 2, 5, 2, 1, 4, 12, 1, 2, 4, 14, 1, 13, 2, 2, 210, 3, 5, 12, 4, 25, 23, 1, 2, 5, 1, 16, 2, 1, 2, 10, 1, 2, 8, 6, 1, 1, 2, 2, 106, 3, 21, 8, 150, 10, 1, 15, 2, 7, 4, 2, 3, 1, 5, 13, 4, 142, 2, 2, 5, 4, 7, 2, 3, 1, 19, 8, 1, 2, 15, 15, 1, 30, 10, 28, 3, 3, 1, 12, 48, 38, 1, 3, 49, 2, 8, 2, 6, 4, 2, 3, 3, 2, 39, 3, 3, 1, 1, 1, 6, 3, 34, 3, 1, 43, 98, 4, 2, 3, 4, 2, 3, 2, 3, 3, 5, 17, 1, 7, 4, 2, 5, 5, 15, 3, 1, 64, 4, 10, 3, 6, 7, 4, 1, 1, 3, 6, 3, 2, 238, 10, 11, 3, 3, 1, 3, 3, 50, 6, 2, 1, 9, 3, 1, 9, 3, 1, 3, 12, 10, 6, 1, 3, 2, 3, 3, 3, 10, 191, 16, 2, 12, 1, 1, 5, 4, 7, 20, 5, 10, 6, 10, 5, 2, 2, 151, 3, 5, 1, 1, 296, 264, 4, 7, 34, 2, 2, 12, 17, 20, 4, 3, 61, 29, 28, 3, 1, 11, 10, 4, 3, 16, 6, 4, 95, 6, 9, 3, 9, 20, 2, 6, 2, 27, 39, 7, 4, 3, 3, 22]
400 [3, 40, 13, 1, 8, 25, 3, 7, 3, 1, 1, 2, 10, 4, 219, 32, 1, 20, 11, 1, 14, 28, 2, 3, 1, 10, 3, 2, 4, 1, 1, 1, 4, 209, 8, 19, 1, 3, 1, 7, 3, 136, 12, 14, 13, 5, 2, 137, 1, 3, 2, 2, 2, 2, 212, 2, 9, 8, 6, 12, 2, 33, 1, 226, 1, 3, 47, 1, 2, 2, 5, 12, 20, 1, 4, 5, 4, 3, 28, 2, 1, 5, 40, 3, 2, 140, 31, 7, 3, 11, 1, 2, 1, 157, 16, 2, 1, 2, 5, 2, 2, 4, 5, 10, 4, 3, 3, 2, 5, 3, 235, 3, 2, 46, 3, 4, 4, 363, 1, 10, 20, 2, 268, 1, 2, 53, 2, 3, 49, 23, 2, 14, 1, 1, 6, 82, 2, 7, 1, 2, 2, 61, 36, 1, 46, 2, 18, 4, 3, 4, 2, 27, 1, 1, 23, 2, 9, 1, 5, 1, 3, 4, 3, 3, 18, 2, 19, 2, 6, 8, 5, 27, 1, 67, 42, 5, 147, 191, 5, 4, 2, 2, 4, 10, 18, 7, 115, 13, 8, 56, 4, 2, 1, 15, 3, 5, 6, 3, 8, 6, 26, 84, 1, 4, 4, 1, 2, 1, 1, 6, 10, 6, 2, 2, 1, 1, 3, 2, 3, 2, 5, 1, 6, 1, 14, 1, 10, 4, 4, 36, 1, 5, 3, 3, 2, 17, 3, 2, 36, 4, 4, 1, 8, 27, 3, 1, 9, 328, 5, 14, 1, 3, 4, 2, 3, 4, 120, 2, 3, 2, 4, 3, 4, 2, 6, 1, 1, 130, 10, 5, 1, 2, 1, 2, 3, 62, 5, 17, 5, 7, 5, 1, 28, 12, 42, 1, 3, 101, 2, 2, 73, 51, 3, 4, 8, 11, 2, 11, 234, 3, 2, 3, 3, 2, 2, 3, 1, 2, 7, 1, 1, 3, 1, 220, 3, 1, 6, 8, 1, 6, 2, 1, 3, 1, 5, 4, 3, 4, 3, 6, 3, 16, 5, 3, 5, 6, 1, 1, 55, 1, 1, 5, 3, 273, 6, 21, 1, 3, 4, 3, 8, 71, 6, 34, 4, 5, 3, 4, 20, 171, 14, 4, 1, 1, 3, 1, 4, 90, 3, 2, 7, 28, 3, 1, 11, 3, 1, 3, 6, 1, 6, 218, 42, 3, 1, 2, 4, 4, 4, 25, 9, 53, 1, 36, 2, 6, 3, 6, 7, 4, 2, 4, 14, 7, 1, 6, 12, 1, 1, 4, 1, 2, 5, 1, 1, 10, 2, 197, 3, 2, 1, 92, 3, 2, 4, 9, 4, 3, 81, 92, 6, 42, 1, 2, 10, 3, 7, 180, 4, 1, 8, 5, 2, 43, 4, 12, 1, 1, 4, 176, 7, 1, 2, 47, 1, 6, 3, 19, 2, 4, 3, 35, 1, 3, 2, 2, 3, 1, 12, 2, 9, 7, 259, 2, 2, 1, 1, 4, 35, 1, 5, 1, 211, 5, 40, 4, 5, 3, 10, 5, 2, 1, 1, 2, 4, 2, 1, 1, 33, 2]
500 [3, 1, 18, 1, 51, 23, 2, 8, 3, 2, 11, 15, 4, 5, 9, 1, 25, 2, 5, 1, 3, 1, 1, 141, 1, 29, 2, 14, 3, 30, 5, 1, 2, 25, 3, 27, 3, 2, 9, 61, 3, 1, 13, 6, 5, 6, 3, 4, 2, 2, 2, 1, 4, 4, 50, 8, 1, 2, 3, 8, 3, 2, 2, 3, 1, 4, 35, 16, 7, 2, 5, 27, 1, 2, 4, 13, 7, 2, 17, 1, 114, 2, 1, 7, 5, 9, 8, 7, 4, 10, 3, 4, 25, 28, 2, 3, 4, 5, 178, 18, 3, 14, 3, 6, 3, 1, 3, 2, 3, 7, 11, 34, 6, 5, 54, 1, 29, 1, 2, 337, 48, 2, 2, 3, 2, 5, 6, 426, 1, 1, 1, 1, 75, 6, 9, 1, 3, 3, 4, 1, 2, 5, 2, 2, 3, 78, 1, 2, 5, 3, 1, 4, 13, 3, 29, 21, 15, 3, 12, 69, 2, 6, 9, 5, 3, 2, 1, 1, 2, 2, 4, 18, 1, 1, 5, 15, 94, 4, 4, 1, 161, 2, 36, 2, 1, 4, 3, 34, 37, 2, 30, 1, 1, 2, 4, 2, 1, 6, 3, 1, 18, 13, 17, 1, 3, 11, 1, 4, 2, 3, 5, 264, 2, 93, 5, 2, 29, 3, 1, 4, 1, 8, 7, 4, 7, 1, 6, 1, 1, 2, 2, 12, 15, 6, 3, 3, 3, 2, 1, 3, 7, 1, 2, 4, 1, 12, 2, 5, 1, 46, 8, 2, 6, 1, 4, 1, 5, 9, 3, 1, 7, 2, 4, 7, 3, 2, 1, 2, 1, 2, 79, 4, 22, 6, 16, 10, 2, 185, 3, 5, 3, 8, 1, 6, 6, 1, 9, 169, 4, 5, 2, 5, 17, 2, 35, 3, 3, 126, 4, 6, 2, 4, 1, 1, 26, 2, 3, 7, 262, 21, 2, 2, 2, 3, 1, 10, 2, 7, 206, 5, 3, 1, 3, 5, 2, 1, 6, 3, 5, 4, 1, 1, 3, 3, 13, 5, 3, 7, 2, 3, 1, 2, 2, 3, 1, 6, 5, 81, 4, 4, 1, 6, 28, 1, 3, 3, 3, 5, 1, 2, 9, 8, 1, 4, 2, 4, 1, 15, 497, 2, 4, 9, 6, 4, 1, 9, 4, 10, 3, 2, 1, 7, 4, 1, 1, 1, 14, 5, 11, 2, 4, 1, 15, 4, 5, 2, 4, 1, 2, 2, 6, 5, 95, 4, 5, 188, 1, 170, 196, 2, 1, 2, 2, 1, 2, 8, 3, 2, 2, 2, 70, 5, 3, 94, 8, 2, 2, 4, 1, 16, 5, 3, 5, 2, 3, 2, 3, 17, 1, 5, 17, 32, 2, 25, 6, 11, 6, 1, 4, 3, 3, 53, 7, 2, 3, 1, 3, 6, 3, 5, 1, 7, 5, 2, 25, 2, 8, 9, 1, 16, 3, 3, 6, 70, 338, 1, 2, 5, 4, 3, 19, 3, 13, 1, 3, 6, 62, 2, 11, 3, 3, 2, 1, 7, 1, 4, 194, 17, 2, 4]
600 [1, 1, 1, 4, 2, 3, 13, 8, 3, 88, 5, 40, 1, 2, 4, 3, 8, 15, 388, 103, 256, 1, 6, 3, 2, 4, 6, 5, 3, 3, 2, 135, 131, 49, 1, 201, 1, 4, 16, 222, 1, 4, 2, 3, 18, 2, 3, 1, 1, 3, 1, 4, 5, 13, 5, 1, 4, 4, 20, 2, 12, 5, 10, 233, 438, 5, 3, 5, 13, 4, 8, 3, 88, 23, 3, 1, 2, 2, 3, 3, 1, 3, 1, 2, 2, 3, 3, 7, 7, 4, 3, 56, 75, 5, 1, 28, 5, 38, 157, 17, 223, 2, 2, 1, 1, 2, 7, 3, 3, 2, 2, 4, 10, 7, 2, 3, 18, 2, 9, 1, 4, 1, 3, 1, 39, 1, 5, 5, 6, 5, 4, 5, 205, 4, 1, 4, 1, 3, 1, 7, 4, 7, 23, 4, 2, 5, 3, 3, 1, 3, 3, 7, 1, 16, 3, 380, 1, 142, 5, 9, 2, 3, 36, 20, 4, 2, 5, 3, 10, 1, 15, 6, 6, 6, 3, 3, 14, 1, 171, 130, 20, 2, 11, 3, 1, 1, 125, 28, 10, 2, 3, 1, 2, 1, 87, 3, 2, 11, 1, 1, 3, 1, 2, 2, 21, 8, 2, 2, 10, 2, 1, 2, 1, 158, 1, 3, 4, 2, 1, 3, 2, 4, 1, 93, 2, 3, 17, 10, 9, 3, 17, 61, 3, 16, 51, 1, 4, 4, 180, 18, 5, 498, 4, 37, 6, 1, 2, 2, 1, 4, 73, 5, 19, 4, 33, 7, 4, 1, 4, 23, 1, 1, 2, 64, 5, 4, 1, 1, 5, 1, 1, 11, 5, 11, 1, 4, 9, 1, 13, 4, 34, 2, 2, 11, 6, 2, 1, 2, 1, 66, 1, 40, 2, 4, 10, 6, 9, 1, 5, 8, 1, 1, 1, 11, 177, 2, 1, 1, 20, 10, 4, 2, 2, 27, 3, 2, 14, 2, 7, 30, 39, 11, 1, 4, 5, 5, 4, 4, 75, 445, 12, 16, 7, 21, 8, 6, 1, 1, 6, 2, 2, 176, 7, 18, 2, 2, 4, 3, 5, 27, 3, 1, 151, 5, 292, 1, 289, 3, 304, 9, 1, 2, 3, 3, 2, 1, 3, 4, 16, 3, 4, 1, 19, 85, 2, 6, 9, 2, 1, 71, 5, 3, 24, 37, 2, 1, 29, 5, 4, 3, 6, 1, 2, 4, 417, 2, 2, 92, 2, 4, 2, 27, 2, 185, 19, 22, 2, 2, 7, 20, 2, 80, 2, 2, 5, 6, 7, 7, 3, 8, 9, 127, 2, 1, 5, 463, 25, 41, 5, 9, 2, 536, 2, 3, 22, 2, 2, 2, 23, 9, 1, 2, 3, 4, 9, 3, 1, 2, 15, 2, 2, 34, 7, 4, 6, 1, 1, 3, 9, 22, 12, 7, 1, 1, 18, 24, 55, 3, 1, 7, 2, 2, 28, 2, 99, 1, 1, 1, 3, 8, 1, 4, 17, 1, 2, 6, 3, 15, 1, 2, 2, 2, 1, 124, 3, 14, 1, 10, 1, 9]
700 [6, 5, 60, 3, 2, 1, 3, 22, 2, 51, 12, 10, 4, 21, 4, 9, 32, 19, 3, 1, 34, 10, 226, 5, 1, 1, 2, 3, 1, 6, 3, 94, 18, 3, 3, 2, 18, 16, 3, 14, 5, 2, 6, 2, 20, 3, 2, 2, 1, 1, 3, 5, 3, 1, 2, 2, 1, 3, 4, 6, 18, 3, 3, 63, 3, 9, 2, 2, 2, 6, 2, 2, 74, 6, 3, 4, 3, 3, 4, 30, 1, 5, 3, 22, 2, 2, 3, 12, 23, 1, 3, 241, 11, 35, 13, 5, 2, 4, 1, 3, 3, 6, 10, 2, 442, 6, 4, 7, 2, 2, 5, 134, 3, 11, 2, 2, 1, 3, 9, 9, 2, 3, 2, 6, 1, 14, 2, 4, 241, 1, 2, 4, 4, 16, 1, 26, 4, 288, 2, 3, 38, 2, 1, 1, 3, 3, 124, 3, 5, 2, 3, 19, 1, 7, 37, 1, 1, 3, 32, 1, 2, 2, 8, 5, 4, 5, 1, 3, 4, 16, 2, 3, 1, 3, 5, 1, 10, 5, 40, 2, 50, 3, 1, 2, 2, 1, 3, 2, 4, 2, 3, 12, 6, 2, 6, 6, 1, 9, 2, 1, 3, 1, 10, 5, 50, 6, 12, 16, 6, 98, 1, 396, 7, 1, 3, 1, 7, 5, 2, 4, 4, 2, 6, 4, 3, 1, 2, 3, 1, 4, 1, 117, 40, 3, 2, 4, 3, 17, 1, 2, 45, 5, 1, 2, 89, 2, 3, 4, 123, 19, 4, 17, 6, 5, 47, 3, 3, 4, 17, 9, 20, 6, 2, 9, 38, 1, 1, 1, 6, 1, 1, 2, 7, 2, 47, 3, 1, 3, 5, 26, 3, 1, 1, 3, 1, 6, 3, 4, 2, 2, 2, 4, 3, 2, 1, 2, 199, 2, 2, 3, 2, 1, 1, 11, 3, 2, 10, 3, 4, 1, 2, 3, 5, 1, 258, 3, 54, 1, 7, 2, 12, 7, 1, 145, 5, 149, 4, 1, 5, 3, 2, 6, 4, 5, 5, 4, 1, 12, 3, 2, 3, 2, 4, 2, 2, 2, 8, 15, 15, 2, 1, 3, 2, 1, 2, 10, 5, 1, 28, 2, 3, 3, 1, 4, 7, 4, 26, 1, 2, 93, 19, 5, 26, 2, 4, 2, 13, 3, 1, 1, 42, 17, 1, 2, 1, 6, 5, 3, 2, 5, 2, 23, 1, 3, 4, 13, 2, 116, 27, 4, 23, 9, 3, 3, 1, 4, 6, 134, 4, 1, 130, 39, 16, 3, 2, 5, 1, 3, 4, 44, 14, 4, 1, 2, 3, 7, 2, 7, 2, 3, 2, 3, 10, 4, 2, 15, 9, 31, 1, 3, 2, 2, 3, 2, 1, 2, 4, 3, 3, 5, 7, 4, 1, 2, 1, 2, 1, 6, 29, 1, 1, 4, 9, 2, 25, 6, 7, 6, 36, 4, 56, 14, 2, 1, 1, 1, 1, 17, 2, 4, 2, 6, 40, 1, 417, 29, 3, 4, 5, 2, 3, 2, 1, 4, 6, 12, 5, 2, 7, 5]
800 [10, 186, 27, 17, 5, 5, 9, 3, 5, 31, 2, 3, 4, 17, 2, 2, 3, 1, 47, 1, 15, 6, 594, 3, 1, 3, 470, 9, 4, 13, 5, 13, 2, 1, 551, 15, 1, 4, 2, 13, 31, 8, 10, 5, 3, 486, 3, 6, 2, 7, 298, 2, 2, 3, 3, 2, 1, 8, 3, 1, 3, 2, 2, 42, 66, 4, 2, 5, 8, 7, 1, 5, 2, 3, 4, 172, 29, 9, 646, 4, 3, 2, 1, 3, 112, 360, 1, 71, 33, 1, 3, 3, 9, 5, 5, 1, 61, 1, 4, 3, 3, 4, 1, 6, 3, 1, 2, 3, 2, 3, 4, 13, 3, 4, 3, 8, 2, 32, 5, 1, 3, 1, 4, 5, 5, 3, 524, 2, 7, 3, 3, 3, 1, 1, 95, 6, 3, 1, 4, 2, 9, 5, 9, 2, 2, 1, 6, 4, 3, 1, 11, 13, 4, 3, 47, 4, 2, 1, 3, 7, 4, 30, 2, 3, 3, 4, 4, 12, 17, 4, 2, 4, 241, 1, 497, 6, 1, 3, 1, 2, 7, 18, 4, 8, 6, 80, 4, 1, 7, 5, 16, 1, 1, 3, 3, 2, 38, 2, 7, 3, 5, 14, 6, 20, 41, 2, 1, 2, 4, 11, 2, 1, 3, 8, 1, 4, 1, 126, 1, 32, 2, 2, 1, 7, 4, 6, 1, 25, 7, 1, 3, 3, 1, 1, 3, 3, 1, 13, 17, 3, 3, 38, 2, 4, 44, 2, 10, 3, 5, 252, 2, 6, 14, 50, 2, 2, 30, 1, 3, 3, 12, 1, 1, 8, 2, 3, 2, 2, 2, 20, 2, 2, 2, 5, 1, 3, 4, 4, 3, 3, 5, 8, 9, 2, 2, 3, 2, 5, 32, 2, 1, 2, 1, 1, 1, 109, 1, 1, 21, 3, 700, 2, 15, 5, 5, 5, 5, 1, 288, 3, 5, 36, 3, 3, 1, 5, 91, 2, 3, 4, 12, 2, 7, 48, 4, 5, 15, 3, 2, 71, 4, 7, 65, 3, 2, 1, 13, 1, 10, 239, 3, 13, 11, 717, 3, 3, 2, 11, 4, 1, 1, 40, 7, 1, 87, 2, 4, 34, 2, 416, 26, 3, 3, 190, 5, 1, 1, 3, 1, 6, 1, 1, 2, 55, 3, 36, 1, 9, 7, 3, 11, 9, 77, 3, 3, 503, 2, 1, 3, 2, 2, 7, 9, 1, 245, 9, 42, 3, 148, 3, 5, 5, 41, 5, 56, 3, 4, 2, 2, 2, 2, 111, 4, 2, 9, 2, 2, 3, 2, 4, 34, 162, 3, 1, 9, 1, 4, 3, 17, 4, 220, 11, 11, 5, 1, 18, 2, 64, 10, 15, 1, 2, 3, 314, 2, 1, 4, 2, 20, 3, 2, 2, 3, 3, 2, 2, 1, 2, 5, 44, 3, 2, 2, 11, 70, 2, 1, 2, 9, 2, 2, 1, 1, 1, 6, 37, 25, 14, 2, 1, 6, 2, 4, 4, 43, 1, 6, 3, 11, 1, 2, 182, 1, 3, 11, 1, 18, 1, 3, 1]
900 [1, 2, 331, 11, 2, 127, 1, 1, 40, 756, 1, 5, 3, 2, 2, 44, 179, 3, 1, 1, 2, 2, 4, 10, 71, 2, 4, 4, 3, 111, 22, 1, 1, 15, 3, 2, 3, 1, 1, 1, 2, 1, 1, 4, 6, 5, 2, 2, 4, 9, 10, 3, 14, 3, 6, 3, 4, 2, 2, 4, 2, 10, 4, 2, 5, 62, 2, 8, 2, 3, 1, 2, 1, 467, 3, 7, 4, 3, 5, 4, 3, 135, 1, 8, 30, 1, 92, 2, 5, 49, 15, 1, 8, 9, 102, 161, 3, 8, 4, 19, 2, 7, 21, 14, 78, 5, 9, 1, 2, 3, 8, 2, 1, 1, 7, 367, 26, 9, 2, 5, 2, 21, 2, 42, 2, 54, 5, 3, 29, 13, 3, 8, 6, 2, 16, 5, 3, 2, 6, 6, 1, 1, 3, 2, 7, 2, 28, 5, 17, 12, 2, 5, 1, 2, 3, 7, 3, 39, 2, 2, 1, 8, 28, 18, 7, 1, 2, 4, 19, 12, 5, 3, 1, 2, 4, 246, 4, 8, 2, 10, 1, 6, 28, 1, 2, 3, 701, 2, 3, 3, 1, 16, 5, 1, 19, 5, 2, 103, 405, 7, 2, 19, 2, 11, 2, 2, 1, 2, 3, 1, 4, 9, 12, 5, 1, 11, 2, 2, 17, 6, 2, 720, 249, 4, 7, 5, 16, 9, 4, 33, 19, 317, 3, 2, 194, 17, 1, 54, 20, 3, 18, 1, 18, 1, 2, 2, 56, 1, 2, 1, 4, 2, 5, 15, 81, 113, 10, 54, 1, 2, 17, 7, 4, 3, 1, 105, 3, 385, 1, 4, 4, 2, 8, 3, 1, 5, 2, 126, 182, 8, 10, 5, 9, 1, 1, 19, 1, 1, 2, 2, 1, 1, 4, 1, 2, 8, 9, 4, 3, 4, 5, 1, 2, 5, 93, 2, 1, 3, 1, 3, 42, 15, 1, 3, 3, 3, 2, 40, 54, 2, 6, 2, 3, 1, 18, 7, 12, 1, 2, 1, 1, 4, 5, 5, 3, 2, 5, 5, 2, 2, 1, 2, 15, 1, 2, 188, 21, 12, 11, 4, 6, 3, 3, 3, 5, 2, 3, 2, 1, 5, 3, 4, 2, 1, 1, 1, 3, 1, 2, 1, 16, 1, 5, 13, 26, 3, 2, 38, 3, 7, 7, 31, 8, 4, 6, 4, 6, 5, 158, 7, 3, 3, 3, 2, 6, 39, 2, 9, 83, 2, 6, 2, 2, 3, 4, 2, 1, 3, 2, 2, 5, 4, 108, 5, 4, 3, 4, 1, 4, 53, 25, 2, 2, 19, 5, 8, 61, 885, 1, 2, 2, 2, 4, 2, 6, 2, 9, 10, 2, 5, 5, 2, 1, 4, 9, 2, 1, 12, 1, 2, 6, 82, 9, 9, 1, 666, 3, 3, 7, 3, 1, 2, 2, 1, 2, 26, 1, 4, 6, 3, 57, 17, 66, 4, 1, 2, 3, 3, 2, 3, 1, 2, 7, 1, 3, 5, 3, 8, 5, 3, 8, 52, 50, 5, 3, 3, 179, 40, 11, 181]
